ExpenditureKey,ThaiExpenditureName,EnglishExpenditureName,ExpenditureGroup1Key,ThaiExpenditureGroup1Name,EnglishExpenditureGroup1Name,ExpenditureGroup2Key,ThaiExpenditureGroup2Name,EnglishExpenditureGroup2Name,ExpenditureGroup3Key,ThaiExpenditureGroup3Name,EnglishExpenditureGroup3Name,ExpenditureGroup4Key,ThaiExpenditureGroup4Name,EnglishExpenditureGroup4Name
EF1202BC,ข้าวผัด (สิ่งของ),Fried rice (in-kind),EF1202BC,ข้าวผัด (สิ่งของ),Fried rice (in-kind),EF12BC,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (สิ่งของ),Prepared food (consumed at home) (in-kind),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1203A,ผัดซีอิ๊ว/ราดหน้า (ตัวเงิน),Fried thin noodles with soy sauce / (cash),EF1203A,ผัดซีอิ๊ว/ราดหน้า (ตัวเงิน),Fried thin noodles with soy sauce / (cash),EF12A,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (ตัวเงิน),Prepared food (consumed at home) (cash),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1203BC,ผัดซีอิ๊ว/ราดหน้า (สิ่งของ),Fried thin noodles with soy sauce / (in-kind),EF1203BC,ผัดซีอิ๊ว/ราดหน้า (สิ่งของ),Fried thin noodles with soy sauce / (in-kind),EF12BC,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (สิ่งของ),Prepared food (consumed at home) (in-kind),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1204A,ข้าวหมูแดง/หมูกรอบ/ข้าวมันไก่ (ตัวเงิน),Red pork rice / crispy pork / rice steamed (cash),EF1204A,ข้าวหมูแดง/หมูกรอบ/ข้าวมันไก่ (ตัวเงิน),Red pork rice / crispy pork / rice steamed (cash),EF12A,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (ตัวเงิน),Prepared food (consumed at home) (cash),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1204BC,ข้าวหมูแดง/หมูกรอบ/ข้าวมันไก่ (สิ่งของ),Red pork rice / crispy pork / rice steamed (in-kind),EF1204BC,ข้าวหมูแดง/หมูกรอบ/ข้าวมันไก่ (สิ่งของ),Red pork rice / crispy pork / rice steamed (in-kind),EF12BC,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (สิ่งของ),Prepared food (consumed at home) (in-kind),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1205A,ส้มตำ (ตัวเงิน),Green papaya salad (cash),EF1205A,ส้มตำ (ตัวเงิน),Green papaya salad (cash),EF12A,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (ตัวเงิน),Prepared food (consumed at home) (cash),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1205BC,ส้มตำ (สิ่งของ),Green papaya salad (in-kind),EF1205BC,ส้มตำ (สิ่งของ),Green papaya salad (in-kind),EF12BC,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (สิ่งของ),Prepared food (consumed at home) (in-kind),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1206A,ยำประเภทต่าง ๆ (ตัวเงิน),Various spicy salad (cash),EF1206A,ยำประเภทต่าง ๆ (ตัวเงิน),Various spicy salad (cash),EF12A,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (ตัวเงิน),Prepared food (consumed at home) (cash),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1206BC,ยำประเภทต่าง ๆ (สิ่งของ),Various spicy salad (in-kind),EF1206BC,ยำประเภทต่าง ๆ (สิ่งของ),Various spicy salad (in-kind),EF12BC,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (สิ่งของ),Prepared food (consumed at home) (in-kind),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1207A,กับข้าวสำเร็จรูป (แกงถุง) (ตัวเงิน),Curry bag (cash),EF1207A,กับข้าวสำเร็จรูป (แกงถุง) (ตัวเงิน),Curry bag (cash),EF12A,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (ตัวเงิน),Prepared food (consumed at home) (cash),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1207BC,กับข้าวสำเร็จรูป (แกงถุง) (สิ่งของ),Curry bag (in-kind),EF1207BC,กับข้าวสำเร็จรูป (แกงถุง) (สิ่งของ),Curry bag (in-kind),EF12BC,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (สิ่งของ),Prepared food (consumed at home) (in-kind),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1208A,ก๋วยเตี๋ยว / บะหมี่ (ตัวเงิน),Noodles (cash),EF1208A,ก๋วยเตี๋ยว / บะหมี่ (ตัวเงิน),Noodles (cash),EF12A,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (ตัวเงิน),Prepared food (consumed at home) (cash),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1208BC,ก๋วยเตี๋ยว / บะหมี่ (สิ่งของ),Noodles (in-kind),EF1208BC,ก๋วยเตี๋ยว / บะหมี่ (สิ่งของ),Noodles (in-kind),EF12BC,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (สิ่งของ),Prepared food (consumed at home) (in-kind),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
EF1209A,โจ๊ก/ข้าวต้มทรงเครื่อง (ตัวเงิน),Congee / Boiled Rice (cash),EF1209A,โจ๊ก/ข้าวต้มทรงเครื่อง (ตัวเงิน),Congee / Boiled Rice (cash),EF12A,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน) (ตัวเงิน),Prepared food (consumed at home) (cash),EF_11,อาหารสำเร็จรูปที่ซื้อมา (บริโภคที่บ้าน),Prepared food (consumed at home),EFA,ค่าใช้จ่ายอาหารและเครื่องดื่ม,Expenditure on food and beverages
